date,store_id,sku_id,category,region,price,promotion,holiday,units_sold,lead_time_days,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_mean_28,day_of_week,month,week_of_year,weekend
2025-06-30,S02,SKU015,Personal Care,West,353.36,0,0,17,8,20.0,24.0,25.0,23.0,22.571428571428573,25.25,0,6,27,0
2025-07-01,S02,SKU015,Personal Care,West,370.19,0,0,22,4,17.0,16.0,27.0,32.0,21.571428571428573,25.035714285714285,1,7,27,0
2025-07-02,S02,SKU015,Personal Care,West,362.94,0,0,26,5,22.0,28.0,29.0,23.0,22.428571428571427,24.678571428571427,2,7,27,0
2025-07-03,S02,SKU015,Personal Care,West,366.82,0,0,31,4,26.0,26.0,25.0,33.0,22.142857142857142,24.785714285714285,3,7,27,0
2025-07-04,S02,SKU015,Personal Care,West,362.16,0,0,23,4,31.0,29.0,34.0,28.0,22.857142857142858,24.714285714285715,4,7,27,0
2025-07-05,S02,SKU015,Personal Care,West,331.42,1,0,35,7,23.0,15.0,19.0,20.0,22.0,24.535714285714285,5,7,27,1
2025-07-06,S02,SKU015,Personal Care,West,365.77,0,0,26,9,35.0,20.0,37.0,23.0,24.857142857142858,25.071428571428573,6,7,27,1
2025-07-07,S02,SKU015,Personal Care,West,352.66,0,0,19,6,26.0,17.0,24.0,21.0,25.714285714285715,25.178571428571427,0,7,28,0
2025-07-08,S02,SKU015,Personal Care,West,366.4,0,0,19,4,19.0,22.0,16.0,24.0,26.0,25.107142857142858,1,7,28,0
2025-07-09,S02,SKU015,Personal Care,West,366.71,0,0,29,7,19.0,26.0,28.0,20.0,25.571428571428573,24.928571428571427,2,7,28,0
2025-07-10,S02,SKU015,Personal Care,West,356.21,0,0,34,6,29.0,31.0,26.0,25.0,26.0,25.25,3,7,28,0
2025-07-11,S02,SKU015,Personal Care,West,369.32,0,0,24,5,34.0,23.0,29.0,28.0,26.428571428571427,25.571428571428573,4,7,28,0
2025-07-12,S02,SKU015,Personal Care,West,365.86,0,0,23,7,24.0,35.0,15.0,25.0,26.571428571428573,25.428571428571427,5,7,28,1
2025-07-13,S02,SKU015,Personal Care,West,360.27,0,0,25,9,23.0,26.0,20.0,28.0,24.857142857142858,25.357142857142858,6,7,28,1
2025-07-14,S02,SKU015,Personal Care,West,367.24,0,0,23,8,25.0,19.0,17.0,25.0,24.714285714285715,25.25,0,7,29,0
2025-07-15,S02,SKU015,Personal Care,West,360.97,0,0,24,6,23.0,19.0,22.0,27.0,25.285714285714285,25.178571428571427,1,7,29,0
2025-07-16,S02,SKU015,Personal Care,West,361.07,0,0,18,4,24.0,29.0,26.0,29.0,26.0,25.071428571428573,2,7,29,0
2025-07-17,S02,SKU015,Personal Care,West,333.31,1,0,29,4,18.0,34.0,31.0,25.0,24.428571428571427,24.678571428571427,3,7,29,0
2025-07-18,S02,SKU015,Personal Care,West,362.01,0,0,19,3,29.0,24.0,23.0,34.0,23.714285714285715,24.821428571428573,4,7,29,0
2025-07-19,S02,SKU015,Personal Care,West,367.11,0,0,21,2,19.0,23.0,35.0,19.0,23.0,24.285714285714285,5,7,29,1
2025-07-20,S02,SKU015,Personal Care,West,359.32,0,0,26,3,21.0,25.0,26.0,37.0,22.714285714285715,24.357142857142858,6,7,29,1
2025-07-21,S02,SKU015,Personal Care,West,361.62,0,0,17,6,26.0,23.0,19.0,24.0,22.857142857142858,23.964285714285715,0,7,30,0
2025-07-22,S02,SKU015,Personal Care,West,368.36,0,0,19,2,17.0,24.0,19.0,16.0,22.0,23.714285714285715,1,7,30,0
2025-07-23,S02,SKU015,Personal Care,West,360.27,0,0,22,6,19.0,18.0,29.0,28.0,21.285714285714285,23.821428571428573,2,7,30,0
2025-07-24,S02,SKU015,Personal Care,West,363.24,0,0,24,4,22.0,29.0,34.0,26.0,21.857142857142858,23.607142857142858,3,7,30,0
2025-07-25,S02,SKU015,Personal Care,West,365.0,0,0,21,4,24.0,19.0,24.0,29.0,21.142857142857142,23.535714285714285,4,7,30,0
2025-07-26,S02,SKU015,Personal Care,West,326.49,1,0,25,3,21.0,21.0,23.0,15.0,21.428571428571427,23.25,5,7,30,1
2025-07-27,S02,SKU015,Personal Care,West,360.23,0,0,26,3,25.0,26.0,25.0,20.0,22.0,23.607142857142858,6,7,30,1
2025-07-28,S02,SKU015,Personal Care,West,369.82,0,0,20,5,26.0,17.0,23.0,17.0,22.0,23.821428571428573,0,7,31,0
2025-07-29,S02,SKU015,Personal Care,West,369.68,0,0,23,7,20.0,19.0,24.0,22.0,22.428571428571427,23.928571428571427,1,7,31,0
2025-07-30,S02,SKU015,Personal Care,West,364.2,0,0,23,8,23.0,22.0,18.0,26.0,23.0,23.964285714285715,2,7,31,0
2025-07-31,S02,SKU015,Personal Care,West,372.44,0,0,23,8,23.0,24.0,29.0,31.0,23.142857142857142,23.857142857142858,3,7,31,0
2025-08-01,S02,SKU015,Personal Care,West,365.73,0,0,24,9,23.0,21.0,19.0,23.0,23.0,23.571428571428573,4,8,31,0
2025-08-02,S02,SKU015,Personal Care,West,369.67,0,0,24,2,24.0,25.0,21.0,35.0,23.428571428571427,23.607142857142858,5,8,31,1
2025-08-03,S02,SKU015,Personal Care,West,358.05,0,0,19,3,24.0,26.0,26.0,26.0,23.285714285714285,23.214285714285715,6,8,31,1
2025-08-04,S02,SKU015,Personal Care,West,350.62,0,0,32,7,19.0,20.0,17.0,19.0,22.285714285714285,22.964285714285715,0,8,32,0
2025-08-05,S02,SKU015,Personal Care,West,366.16,0,0,27,6,32.0,23.0,19.0,19.0,24.0,23.428571428571427,1,8,32,0
2025-08-06,S02,SKU015,Personal Care,West,366.57,0,0,32,5,27.0,23.0,22.0,29.0,24.571428571428573,23.714285714285715,2,8,32,0
2025-08-07,S02,SKU015,Personal Care,West,356.63,0,0,16,5,32.0,23.0,24.0,34.0,25.857142857142858,23.821428571428573,3,8,32,0
2025-08-08,S02,SKU015,Personal Care,West,358.0,0,0,19,6,16.0,24.0,21.0,24.0,24.857142857142858,23.178571428571427,4,8,32,0
2025-08-09,S02,SKU015,Personal Care,West,369.97,0,0,19,9,19.0,24.0,25.0,23.0,24.142857142857142,23.0,5,8,32,1
2025-08-10,S02,SKU015,Personal Care,West,368.34,0,0,11,3,19.0,19.0,26.0,25.0,23.428571428571427,22.857142857142858,6,8,32,1
2025-08-11,S02,SKU015,Personal Care,West,327.69,1,0,35,6,11.0,32.0,20.0,23.0,22.285714285714285,22.357142857142858,0,8,33,0
2025-08-12,S02,SKU015,Personal Care,West,363.9,0,0,32,9,35.0,27.0,23.0,24.0,22.714285714285715,22.785714285714285,1,8,33,0
2025-08-13,S02,SKU015,Personal Care,West,360.92,0,0,26,7,32.0,32.0,23.0,18.0,23.428571428571427,23.071428571428573,2,8,33,0
2025-08-14,S02,SKU015,Personal Care,West,361.98,0,0,23,2,26.0,16.0,23.0,29.0,22.571428571428573,23.357142857142858,3,8,33,0
2025-08-15,S02,SKU015,Personal Care,West,366.03,0,1,18,3,23.0,19.0,24.0,19.0,23.571428571428573,23.142857142857142,4,8,33,0
2025-08-16,S02,SKU015,Personal Care,West,339.21,1,0,40,6,18.0,19.0,24.0,21.0,23.428571428571427,23.107142857142858,5,8,33,1
2025-08-17,S02,SKU015,Personal Care,West,364.5,0,0,23,3,40.0,11.0,19.0,26.0,26.428571428571427,23.785714285714285,6,8,33,1
2025-08-18,S02,SKU015,Personal Care,West,351.49,0,0,20,2,23.0,35.0,32.0,17.0,28.142857142857142,23.678571428571427,0,8,34,0
2025-08-19,S02,SKU015,Personal Care,West,337.4,1,0,30,2,20.0,32.0,27.0,19.0,26.0,23.785714285714285,1,8,34,0
2025-08-20,S02,SKU015,Personal Care,West,332.59,1,0,37,2,30.0,26.0,32.0,22.0,25.714285714285715,24.178571428571427,2,8,34,0
2025-08-21,S02,SKU015,Personal Care,West,381.13,0,0,30,7,37.0,23.0,16.0,24.0,27.285714285714285,24.714285714285715,3,8,34,0
2025-08-22,S02,SKU015,Personal Care,West,363.9,0,0,20,7,30.0,18.0,19.0,21.0,28.285714285714285,24.928571428571427,4,8,34,0
2025-08-23,S02,SKU015,Personal Care,West,331.98,1,0,33,5,20.0,40.0,19.0,25.0,28.571428571428573,24.892857142857142,5,8,34,1
2025-08-24,S02,SKU015,Personal Care,West,362.31,0,0,32,5,33.0,23.0,11.0,26.0,27.571428571428573,25.178571428571427,6,8,34,1
2025-08-25,S02,SKU015,Personal Care,West,331.64,1,0,34,8,32.0,20.0,35.0,20.0,28.857142857142858,25.392857142857142,0,8,35,0
2025-08-26,S02,SKU015,Personal Care,West,369.74,0,0,13,8,34.0,30.0,32.0,23.0,30.857142857142858,25.892857142857142,1,8,35,0
2025-08-27,S02,SKU015,Personal Care,West,364.22,0,0,30,2,13.0,37.0,26.0,23.0,28.428571428571427,25.535714285714285,2,8,35,0
2025-08-28,S02,SKU015,Personal Care,West,357.91,0,0,32,4,30.0,30.0,23.0,23.0,27.428571428571427,25.785714285714285,3,8,35,0
2025-08-29,S02,SKU015,Personal Care,West,361.7,0,0,28,4,32.0,20.0,18.0,24.0,27.714285714285715,26.107142857142858,4,8,35,0
2025-08-30,S02,SKU015,Personal Care,West,363.49,0,0,16,6,28.0,33.0,40.0,24.0,28.857142857142858,26.25,5,8,35,1
2025-08-31,S02,SKU015,Personal Care,West,357.51,0,0,28,7,16.0,32.0,23.0,19.0,26.428571428571427,25.964285714285715,6,8,35,1
2025-09-01,S02,SKU015,Personal Care,West,371.27,0,0,19,3,28.0,34.0,20.0,32.0,25.857142857142858,26.285714285714285,0,9,36,0
2025-09-02,S02,SKU015,Personal Care,West,367.05,0,0,20,6,19.0,13.0,30.0,27.0,23.714285714285715,25.821428571428573,1,9,36,0
2025-09-03,S02,SKU015,Personal Care,West,356.87,0,0,12,4,20.0,30.0,37.0,32.0,24.714285714285715,25.571428571428573,2,9,36,0
2025-09-04,S02,SKU015,Personal Care,West,363.94,0,0,13,7,12.0,32.0,30.0,16.0,22.142857142857142,24.857142857142858,3,9,36,0
2025-09-05,S02,SKU015,Personal Care,West,368.33,0,0,19,9,13.0,28.0,20.0,19.0,19.428571428571427,24.75,4,9,36,0
2025-09-06,S02,SKU015,Personal Care,West,368.92,0,0,14,4,19.0,16.0,33.0,19.0,18.142857142857142,24.75,5,9,36,1
2025-09-07,S02,SKU015,Personal Care,West,333.87,1,0,24,2,14.0,28.0,32.0,11.0,17.857142857142858,24.571428571428573,6,9,36,1
2025-09-08,S02,SKU015,Personal Care,West,331.88,1,0,21,4,24.0,19.0,34.0,35.0,17.285714285714285,25.035714285714285,0,9,37,0
2025-09-09,S02,SKU015,Personal Care,West,372.6,0,0,29,6,21.0,20.0,13.0,32.0,17.571428571428573,24.535714285714285,1,9,37,0
2025-09-10,S02,SKU015,Personal Care,West,363.7,0,0,19,9,29.0,12.0,30.0,26.0,18.857142857142858,24.428571428571427,2,9,37,0
2025-09-11,S02,SKU015,Personal Care,West,362.21,0,0,30,3,19.0,13.0,32.0,23.0,19.857142857142858,24.178571428571427,3,9,37,0
2025-09-12,S02,SKU015,Personal Care,West,336.54,1,0,29,9,30.0,19.0,28.0,18.0,22.285714285714285,24.428571428571427,4,9,37,0
2025-09-13,S02,SKU015,Personal Care,West,363.08,0,0,17,5,29.0,14.0,16.0,40.0,23.714285714285715,24.821428571428573,5,9,37,1
2025-09-14,S02,SKU015,Personal Care,West,364.55,0,0,20,2,17.0,24.0,28.0,23.0,24.142857142857142,24.0,6,9,37,1
2025-09-15,S02,SKU015,Personal Care,West,361.03,0,0,22,6,20.0,21.0,19.0,20.0,23.571428571428573,23.892857142857142,0,9,38,0
2025-09-16,S02,SKU015,Personal Care,West,354.62,0,0,21,3,22.0,29.0,20.0,30.0,23.714285714285715,23.964285714285715,1,9,38,0
2025-09-17,S02,SKU015,Personal Care,West,361.19,0,0,23,7,21.0,19.0,12.0,37.0,22.571428571428573,23.642857142857142,2,9,38,0
2025-09-18,S02,SKU015,Personal Care,West,339.89,1,0,29,8,23.0,30.0,13.0,30.0,23.142857142857142,23.142857142857142,3,9,38,0
2025-09-19,S02,SKU015,Personal Care,West,367.05,0,0,18,2,29.0,29.0,19.0,20.0,23.0,23.107142857142858,4,9,38,0
2025-09-20,S02,SKU015,Personal Care,West,359.96,0,0,28,8,18.0,17.0,14.0,33.0,21.428571428571427,23.035714285714285,5,9,38,1
2025-09-21,S02,SKU015,Personal Care,West,369.59,0,0,29,8,28.0,20.0,24.0,32.0,23.0,22.857142857142858,6,9,38,1
2025-09-22,S02,SKU015,Personal Care,West,360.0,0,0,24,7,29.0,22.0,21.0,34.0,24.285714285714285,22.75,0,9,39,0
2025-09-23,S02,SKU015,Personal Care,West,361.12,0,0,26,5,24.0,21.0,29.0,13.0,24.571428571428573,22.392857142857142,1,9,39,0
2025-09-24,S02,SKU015,Personal Care,West,337.52,1,0,23,8,26.0,23.0,19.0,30.0,25.285714285714285,22.857142857142858,2,9,39,0
2025-09-25,S02,SKU015,Personal Care,West,358.96,0,0,11,4,23.0,29.0,30.0,32.0,25.285714285714285,22.607142857142858,3,9,39,0
2025-09-26,S02,SKU015,Personal Care,West,356.75,0,0,25,9,11.0,18.0,29.0,28.0,22.714285714285715,21.857142857142858,4,9,39,0
2025-09-27,S02,SKU015,Personal Care,West,366.06,0,0,35,8,25.0,28.0,17.0,16.0,23.714285714285715,21.75,5,9,39,1
2025-09-28,S02,SKU015,Personal Care,West,374.7,0,0,31,3,35.0,29.0,20.0,28.0,24.714285714285715,22.428571428571427,6,9,39,1
2025-09-29,S02,SKU015,Personal Care,West,360.32,0,0,26,3,31.0,24.0,22.0,19.0,25.0,22.535714285714285,0,9,40,0
2025-09-30,S02,SKU015,Personal Care,West,367.32,0,0,21,4,26.0,26.0,21.0,20.0,25.285714285714285,22.785714285714285,1,9,40,0
2025-10-01,S02,SKU015,Personal Care,West,334.53,1,0,27,7,21.0,23.0,23.0,12.0,24.571428571428573,22.821428571428573,2,10,40,0
2025-10-02,S02,SKU015,Personal Care,West,362.34,0,1,23,8,27.0,11.0,29.0,13.0,25.142857142857142,23.357142857142858,3,10,40,0
2025-10-03,S02,SKU015,Personal Care,West,373.39,0,0,16,9,23.0,25.0,18.0,19.0,26.857142857142858,23.714285714285715,4,10,40,0
2025-10-04,S02,SKU015,Personal Care,West,363.16,0,0,22,5,16.0,35.0,28.0,14.0,25.571428571428573,23.607142857142858,5,10,40,1
2025-10-05,S02,SKU015,Personal Care,West,360.78,0,0,17,4,22.0,31.0,29.0,24.0,23.714285714285715,23.892857142857142,6,10,40,1
2025-10-06,S02,SKU015,Personal Care,West,367.05,0,0,18,6,17.0,26.0,24.0,21.0,21.714285714285715,23.642857142857142,0,10,41,0
2025-10-07,S02,SKU015,Personal Care,West,359.81,0,0,19,3,18.0,21.0,26.0,29.0,20.571428571428573,23.535714285714285,1,10,41,0
2025-10-08,S02,SKU015,Personal Care,West,354.98,0,0,18,3,19.0,27.0,23.0,19.0,20.285714285714285,23.178571428571427,2,10,41,0
2025-10-09,S02,SKU015,Personal Care,West,364.39,0,0,15,8,18.0,23.0,11.0,30.0,19.0,23.142857142857142,3,10,41,0
2025-10-10,S02,SKU015,Personal Care,West,367.28,0,0,27,3,15.0,16.0,25.0,29.0,17.857142857142858,22.607142857142858,4,10,41,0
2025-10-11,S02,SKU015,Personal Care,West,368.07,0,0,21,2,27.0,22.0,35.0,17.0,19.428571428571427,22.535714285714285,5,10,41,1
2025-10-12,S02,SKU015,Personal Care,West,339.11,1,0,23,6,21.0,17.0,31.0,20.0,19.285714285714285,22.678571428571427,6,10,41,1
2025-10-13,S02,SKU015,Personal Care,West,355.19,0,0,30,7,23.0,18.0,26.0,22.0,20.142857142857142,22.785714285714285,0,10,42,0
2025-10-14,S02,SKU015,Personal Care,West,370.92,0,0,15,4,30.0,19.0,21.0,21.0,21.857142857142858,23.071428571428573,1,10,42,0
2025-10-15,S02,SKU015,Personal Care,West,355.12,0,0,20,4,15.0,18.0,27.0,23.0,21.285714285714285,22.857142857142858,2,10,42,0
2025-10-16,S02,SKU015,Personal Care,West,365.17,0,0,25,7,20.0,15.0,23.0,29.0,21.571428571428573,22.75,3,10,42,0
2025-10-17,S02,SKU015,Personal Care,West,371.53,0,0,19,7,25.0,27.0,16.0,18.0,23.0,22.607142857142858,4,10,42,0
2025-10-18,S02,SKU015,Personal Care,West,362.9,0,0,16,8,19.0,21.0,22.0,28.0,21.857142857142858,22.642857142857142,5,10,42,1
2025-10-19,S02,SKU015,Personal Care,West,371.5,0,0,32,8,16.0,23.0,17.0,29.0,21.142857142857142,22.214285714285715,6,10,42,1
2025-10-20,S02,SKU015,Personal Care,West,362.36,0,0,17,7,32.0,30.0,18.0,24.0,22.428571428571427,22.321428571428573,0,10,43,0
2025-10-21,S02,SKU015,Personal Care,West,366.49,0,0,13,4,17.0,15.0,19.0,26.0,20.571428571428573,22.071428571428573,1,10,43,0
2025-10-22,S02,SKU015,Personal Care,West,368.6,0,0,17,3,13.0,20.0,18.0,23.0,20.285714285714285,21.607142857142858,2,10,43,0
2025-10-23,S02,SKU015,Personal Care,West,365.28,0,0,9,8,17.0,25.0,15.0,11.0,19.857142857142858,21.392857142857142,3,10,43,0
2025-10-24,S02,SKU015,Personal Care,West,362.67,0,0,19,6,9.0,19.0,27.0,25.0,17.571428571428573,21.321428571428573,4,10,43,0
2025-10-25,S02,SKU015,Personal Care,West,361.62,0,0,29,3,19.0,16.0,21.0,35.0,17.571428571428573,21.107142857142858,5,10,43,1
2025-10-26,S02,SKU015,Personal Care,West,331.07,1,0,18,6,29.0,32.0,23.0,31.0,19.428571428571427,20.892857142857142,6,10,43,1
2025-10-27,S02,SKU015,Personal Care,West,370.8,0,0,23,7,18.0,17.0,30.0,26.0,17.428571428571427,20.428571428571427,0,10,44,0
2025-10-28,S02,SKU015,Personal Care,West,361.47,0,0,25,3,23.0,13.0,15.0,21.0,18.285714285714285,20.321428571428573,1,10,44,0
2025-10-29,S02,SKU015,Personal Care,West,370.71,0,0,13,2,25.0,17.0,20.0,27.0,20.0,20.464285714285715,2,10,44,0
2025-10-30,S02,SKU015,Personal Care,West,361.15,0,0,21,2,13.0,9.0,25.0,23.0,19.428571428571427,19.964285714285715,3,10,44,0
2025-10-31,S02,SKU015,Personal Care,West,364.46,0,0,25,3,21.0,19.0,19.0,16.0,21.142857142857142,19.892857142857142,4,10,44,0
2025-11-01,S02,SKU015,Personal Care,West,375.87,0,0,19,8,25.0,29.0,16.0,22.0,22.0,20.214285714285715,5,11,44,1
2025-11-02,S02,SKU015,Personal Care,West,370.96,0,0,19,6,19.0,18.0,32.0,17.0,20.571428571428573,20.107142857142858,6,11,44,1
2025-11-03,S02,SKU015,Personal Care,West,362.65,0,0,16,2,19.0,23.0,17.0,18.0,20.714285714285715,20.178571428571427,0,11,45,0
2025-11-04,S02,SKU015,Personal Care,West,371.91,0,0,22,8,16.0,25.0,13.0,19.0,19.714285714285715,20.107142857142858,1,11,45,0
2025-11-05,S02,SKU015,Personal Care,West,374.86,0,0,30,3,22.0,13.0,17.0,18.0,19.285714285714285,20.214285714285715,2,11,45,0
2025-11-06,S02,SKU015,Personal Care,West,370.29,0,0,32,4,30.0,21.0,9.0,15.0,21.714285714285715,20.642857142857142,3,11,45,0
2025-11-07,S02,SKU015,Personal Care,West,363.45,0,0,19,5,32.0,25.0,19.0,27.0,23.285714285714285,21.25,4,11,45,0
2025-11-08,S02,SKU015,Personal Care,West,364.99,0,0,20,3,19.0,19.0,29.0,21.0,22.428571428571427,20.964285714285715,5,11,45,1
2025-11-09,S02,SKU015,Personal Care,West,371.09,0,0,9,7,20.0,19.0,18.0,23.0,22.571428571428573,20.928571428571427,6,11,45,1
2025-11-10,S02,SKU015,Personal Care,West,361.06,0,0,13,5,9.0,16.0,23.0,30.0,21.142857142857142,20.428571428571427,0,11,46,0
2025-11-11,S02,SKU015,Personal Care,West,363.01,0,0,24,3,13.0,22.0,25.0,15.0,20.714285714285715,19.821428571428573,1,11,46,0
2025-11-12,S02,SKU015,Personal Care,West,357.92,0,0,20,8,24.0,30.0,13.0,20.0,21.0,20.142857142857142,2,11,46,0
2025-11-13,S02,SKU015,Personal Care,West,336.17,1,0,36,7,20.0,32.0,21.0,25.0,19.571428571428573,20.142857142857142,3,11,46,0
2025-11-14,S02,SKU015,Personal Care,West,363.66,0,0,21,3,36.0,19.0,25.0,19.0,20.142857142857142,20.535714285714285,4,11,46,0
2025-11-15,S02,SKU015,Personal Care,West,362.27,0,0,22,5,21.0,20.0,19.0,16.0,20.428571428571427,20.607142857142858,5,11,46,1
2025-11-16,S02,SKU015,Personal Care,West,373.61,0,0,23,5,22.0,9.0,19.0,32.0,20.714285714285715,20.821428571428573,6,11,46,1
2025-11-17,S02,SKU015,Personal Care,West,365.13,0,0,15,9,23.0,13.0,16.0,17.0,22.714285714285715,20.5,0,11,47,0
2025-11-18,S02,SKU015,Personal Care,West,372.43,0,0,26,7,15.0,24.0,22.0,13.0,23.0,20.428571428571427,1,11,47,0
2025-11-19,S02,SKU015,Personal Care,West,360.44,0,0,17,9,26.0,20.0,30.0,17.0,23.285714285714285,20.892857142857142,2,11,47,0
2025-11-20,S02,SKU015,Personal Care,West,358.69,0,0,18,5,17.0,36.0,32.0,9.0,22.857142857142858,20.892857142857142,3,11,47,0
2025-11-21,S02,SKU015,Personal Care,West,364.02,0,0,22,2,18.0,21.0,19.0,19.0,20.285714285714285,21.214285714285715,4,11,47,0
2025-11-22,S02,SKU015,Personal Care,West,360.06,0,0,25,3,22.0,22.0,20.0,29.0,20.428571428571427,21.321428571428573,5,11,47,1
2025-11-23,S02,SKU015,Personal Care,West,365.16,0,0,19,8,25.0,23.0,9.0,18.0,20.857142857142858,21.178571428571427,6,11,47,1
2025-11-24,S02,SKU015,Personal Care,West,357.45,0,0,20,9,19.0,15.0,13.0,23.0,20.285714285714285,21.214285714285715,0,11,48,0
2025-11-25,S02,SKU015,Personal Care,West,369.1,0,0,33,2,20.0,26.0,24.0,25.0,21.0,21.107142857142858,1,11,48,0
2025-11-26,S02,SKU015,Personal Care,West,365.47,0,0,25,3,33.0,17.0,20.0,13.0,22.0,21.392857142857142,2,11,48,0
2025-11-27,S02,SKU015,Personal Care,West,364.9,0,0,22,2,25.0,18.0,36.0,21.0,23.142857142857142,21.821428571428573,3,11,48,0
2025-11-28,S02,SKU015,Personal Care,West,365.08,0,0,17,8,22.0,22.0,21.0,25.0,23.714285714285715,21.857142857142858,4,11,48,0
2025-11-29,S02,SKU015,Personal Care,West,366.11,0,0,24,4,17.0,25.0,22.0,19.0,23.0,21.571428571428573,5,11,48,1
2025-11-30,S02,SKU015,Personal Care,West,334.91,1,0,31,8,24.0,19.0,23.0,19.0,22.857142857142858,21.75,6,11,48,1
2025-12-01,S02,SKU015,Personal Care,West,374.26,0,0,20,6,31.0,20.0,15.0,16.0,24.571428571428573,22.178571428571427,0,12,49,0
2025-12-02,S02,SKU015,Personal Care,West,359.42,0,0,23,5,20.0,33.0,26.0,22.0,24.571428571428573,22.321428571428573,1,12,49,0
2025-12-03,S02,SKU015,Personal Care,West,360.04,0,0,28,9,23.0,25.0,17.0,30.0,23.142857142857142,22.357142857142858,2,12,49,0
2025-12-04,S02,SKU015,Personal Care,West,339.21,1,0,31,8,28.0,22.0,18.0,32.0,23.571428571428573,22.285714285714285,3,12,49,0
2025-12-05,S02,SKU015,Personal Care,West,357.45,0,0,32,9,31.0,17.0,22.0,19.0,24.857142857142858,22.25,4,12,49,0
2025-12-06,S02,SKU015,Personal Care,West,361.92,0,0,26,8,32.0,24.0,25.0,20.0,27.0,22.714285714285715,5,12,49,1
2025-12-07,S02,SKU015,Personal Care,West,359.1,0,0,23,5,26.0,31.0,19.0,9.0,27.285714285714285,22.928571428571427,6,12,49,1
2025-12-08,S02,SKU015,Personal Care,West,370.56,0,0,33,2,23.0,20.0,20.0,13.0,26.142857142857142,23.428571428571427,0,12,50,0
2025-12-09,S02,SKU015,Personal Care,West,369.58,0,0,24,7,33.0,23.0,33.0,24.0,28.0,24.142857142857142,1,12,50,0
2025-12-10,S02,SKU015,Personal Care,West,370.84,0,0,22,2,24.0,28.0,25.0,20.0,28.142857142857142,24.142857142857142,2,12,50,0
2025-12-11,S02,SKU015,Personal Care,West,337.6,1,0,29,7,22.0,31.0,22.0,36.0,27.285714285714285,24.214285714285715,3,12,50,0
2025-12-12,S02,SKU015,Personal Care,West,337.73,1,0,26,4,29.0,32.0,17.0,21.0,27.0,23.964285714285715,4,12,50,0
2025-12-13,S02,SKU015,Personal Care,West,366.24,0,0,31,5,26.0,26.0,24.0,22.0,26.142857142857142,24.142857142857142,5,12,50,1
2025-12-14,S02,SKU015,Personal Care,West,363.81,0,0,24,6,31.0,23.0,31.0,23.0,26.857142857142858,24.464285714285715,6,12,50,1
2025-12-15,S02,SKU015,Personal Care,West,362.15,0,0,22,6,24.0,33.0,20.0,15.0,27.0,24.5,0,12,51,0
2025-12-16,S02,SKU015,Personal Care,West,337.69,1,0,33,6,22.0,24.0,23.0,26.0,25.428571428571427,24.75,1,12,51,0
2025-12-17,S02,SKU015,Personal Care,West,371.8,0,0,24,2,33.0,22.0,28.0,17.0,26.714285714285715,25.0,2,12,51,0
2025-12-18,S02,SKU015,Personal Care,West,365.45,0,0,21,7,24.0,29.0,31.0,18.0,27.0,25.25,3,12,51,0
2025-12-19,S02,SKU015,Personal Care,West,365.09,0,0,22,9,21.0,26.0,32.0,22.0,25.857142857142858,25.357142857142858,4,12,51,0
2025-12-20,S02,SKU015,Personal Care,West,333.31,1,0,31,8,22.0,31.0,26.0,25.0,25.285714285714285,25.357142857142858,5,12,51,1
2025-12-21,S02,SKU015,Personal Care,West,369.21,0,0,31,9,31.0,24.0,23.0,19.0,25.285714285714285,25.571428571428573,6,12,51,1
2025-12-22,S02,SKU015,Personal Care,West,363.57,0,0,26,7,31.0,22.0,33.0,20.0,26.285714285714285,26.0,0,12,52,0
2025-12-23,S02,SKU015,Personal Care,West,376.5,0,0,24,7,26.0,33.0,24.0,33.0,26.857142857142858,26.214285714285715,1,12,52,0
2025-12-24,S02,SKU015,Personal Care,West,361.4,0,0,21,3,24.0,24.0,22.0,25.0,25.571428571428573,25.892857142857142,2,12,52,0
2025-12-25,S02,SKU015,Personal Care,West,368.33,0,1,27,7,21.0,21.0,29.0,22.0,25.142857142857142,25.75,3,12,52,0
2025-12-26,S02,SKU015,Personal Care,West,364.21,0,0,24,3,27.0,22.0,26.0,17.0,26.0,25.928571428571427,4,12,52,0
2025-12-27,S02,SKU015,Personal Care,West,369.53,0,0,28,7,24.0,31.0,31.0,24.0,26.285714285714285,26.178571428571427,5,12,52,1
2025-12-28,S02,SKU015,Personal Care,West,322.8,1,0,32,3,28.0,31.0,24.0,31.0,25.857142857142858,26.321428571428573,6,12,52,1
2025-12-29,S02,SKU015,Personal Care,West,367.27,0,0,18,3,32.0,26.0,22.0,20.0,26.0,26.357142857142858,0,12,1,0
2025-12-30,S02,SKU015,Personal Care,West,368.56,0,0,13,6,18.0,24.0,33.0,23.0,24.857142857142858,26.285714285714285,1,12,1,0
2025-12-31,S02,SKU015,Personal Care,West,368.43,0,0,19,3,13.0,21.0,24.0,28.0,23.285714285714285,25.928571428571427,2,12,1,0
2024-01-29,S02,SKU016,Household,West,103.65,0,0,26,3,25.0,19.0,27.0,25.0,21.571428571428573,24.785714285714285,0,1,5,0
2024-01-30,S02,SKU016,Household,West,101.77,0,0,26,7,26.0,23.0,20.0,29.0,22.571428571428573,24.821428571428573,1,1,5,0
2024-01-31,S02,SKU016,Household,West,100.78,0,0,22,3,26.0,19.0,32.0,17.0,23.0,24.714285714285715,2,1,5,0
